,Date,ITUB4,BBSE3,BEEF3,CMIG4,ITSA4,PETR3,PETR4,POSI3,IBOVESPA
1474,2020-12-04,30.26000022888184,28.729999542236328,9.829999923706056,6.718682765960693,9.204524993896484,28.100000381469727,27.530000686645508,5.300000190734863,109.43000030517578
1475,2020-12-07,30.440000534057617,28.96999931335449,10.010000228881836,7.021183013916016,9.245579719543455,27.46999931335449,27.0,5.260000228881836,109.30999755859376
1476,2020-12-08,30.36000061035156,28.64999961853028,10.100000381469728,6.925656795501709,9.204524993896484,27.229999542236328,26.65999984741211,5.239999771118164,109.44000244140624
1477,2020-12-09,30.540000915527344,28.57999992370605,9.920000076293944,6.909736156463623,9.253790855407717,27.26000022888184,26.940000534057617,5.059999942779541,108.7699966430664
1478,2020-12-10,31.549999237060547,29.46999931335449,9.850000381469728,7.026490211486816,9.442644119262695,28.25,27.81999969482422,5.010000228881836,110.6999969482422
1479,2020-12-11,31.299999237060547,29.950000762939453,9.949999809265137,7.265305995941162,9.368744850158691,28.01000022888184,27.56999969482422,5.039999961853027,110.79000091552734
1480,2020-12-14,30.8799991607666,29.850000381469727,9.880000114440918,7.212235927581787,9.262001991271973,27.88999938964844,27.6200008392334,5.25,110.1999969482422
1481,2020-12-15,31.15999984741211,29.93000030517578,9.869999885559082,7.1538591384887695,9.442644119262695,28.25,27.850000381469727,5.179999828338623,111.76000213623048
1482,2020-12-16,31.75,30.26000022888184,10.289999961853027,7.1538591384887695,9.574020385742188,28.559999465942383,28.190000534057617,5.199999809265137,113.3499984741211
1483,2020-12-17,31.709999084472656,30.26000022888184,10.15999984741211,7.32898998260498,9.582230567932127,28.920000076293945,28.239999771118164,5.150000095367432,113.98999786376952
1484,2020-12-18,31.65999984741211,29.600000381469727,10.369999885559082,7.408596038818359,9.491909980773926,28.6200008392334,28.100000381469727,5.139999866485596,113.5
1485,2020-12-21,31.100000381469727,28.96999931335449,10.220000267028809,7.164473056793213,9.344112396240234,27.559999465942383,27.020000457763672,5.139999866485596,111.43000030517578
1486,2020-12-22,31.25,29.15999984741211,10.640000343322754,7.350217819213867,9.360533714294434,27.84000015258789,27.280000686645508,5.010000228881836,112.25
1487,2020-12-23,31.940000534057617,29.1299991607666,10.369999885559082,7.525350093841553,9.582230567932127,28.440000534057617,27.950000762939453,5.110000133514404,113.13999938964844
1488,2020-12-28,32.16999816894531,29.729999542236328,10.289999961853027,7.705789089202881,9.688974380493164,28.64999961853028,28.18000030517578,5.099999904632568,114.6999969482422
1489,2020-12-29,32.099998474121094,30.059999465942383,10.359999656677246,7.679254055023193,9.746451377868652,28.670000076293945,28.270000457763672,5.130000114440918,114.97000122070312
1490,2020-12-30,31.6299991607666,29.6299991607666,10.18000030517578,7.727016925811768,9.631497383117676,28.850000381469727,28.34000015258789,5.099999904632568,115.5500030517578
1491,2021-01-04,30.89999961853028,29.38999938964844,10.039999961853027,7.504121780395508,9.483698844909668,29.5,28.90999984741211,5.039999961853027,114.08999633789062
1492,2021-01-05,30.700000762939453,28.84000015258789,9.84000015258789,7.504121780395508,9.409799575805664,30.39999961853028,30.040000915527344,4.869999885559082,114.69000244140624
1493,2021-01-06,31.600000381469727,28.3700008392334,9.699999809265137,7.658024787902832,9.598652839660645,30.75,30.100000381469727,4.849999904632568,114.5500030517578
1494,2021-01-07,32.83000183105469,28.96999931335449,9.649999618530272,7.573112964630127,9.984569549560549,31.64999961853028,31.0,4.650000095367432,118.37000274658205
1495,2021-01-08,32.81999969482422,29.8700008392334,9.729999542236328,8.09320068359375,9.95993709564209,31.59000015258789,31.1200008392334,4.800000190734863,120.4000015258789
1496,2021-01-11,32.08000183105469,29.25,9.609999656677246,7.811929225921631,9.730029106140137,31.290000915527344,30.86000061035156,4.809999942779541,118.62000274658205
1497,2021-01-12,32.18000030517578,29.440000534057617,9.989999771118164,7.780086994171143,9.80392837524414,31.18000030517578,30.6299991607666,4.869999885559082,119.4499969482422
1498,2021-01-13,31.64999961853028,29.57999992370605,9.800000190734863,7.849078178405762,9.705395698547363,29.739999771118164,29.14999961853028,4.829999923706055,117.36000061035156
1499,2021-01-14,32.59000015258789,29.979999542236328,9.81999969482422,7.965832233428955,9.918882369995115,29.86000061035156,29.450000762939453,4.829999923706055,118.68000030517578
1500,2021-01-15,31.36000061035156,29.350000381469727,9.720000267028809,7.785394191741943,9.532964706420898,28.809999465942383,28.1200008392334,4.800000190734863,115.77999877929688
1501,2021-01-18,31.200000762939453,29.049999237060547,9.770000457763672,7.658024787902832,9.549386978149414,28.76000022888184,28.06999969482422,4.78000020980835,116.54000091552734
1502,2021-01-19,30.82999992370605,28.82999992370605,9.579999923706056,7.525350093841553,9.401589393615724,29.1200008392334,28.690000534057617,4.730000019073486,116.0
1503,2021-01-20,30.31999969482422,28.64999961853028,9.5,7.344911098480225,9.253790855407717,28.6299991607666,28.209999084472656,4.639999866485596,115.23999786376952
1504,2021-01-21,29.90999984741211,28.790000915527344,9.34000015258789,7.339603900909424,9.064937591552734,28.09000015258789,27.549999237060547,4.510000228881836,113.80999755859376
1505,2021-01-22,29.270000457763672,28.420000076293945,9.18000030517578,7.32368278503418,8.933562278747559,27.729999542236328,27.09000015258789,4.449999809265137,113.18000030517578
1506,2021-01-26,28.25,28.450000762939453,9.0600004196167,7.1538591384887695,8.720075607299805,27.600000381469727,27.0,4.21999979019165,112.08000183105467
1507,2021-01-27,28.25,28.0,9.260000228881836,7.137938022613525,8.662598609924316,27.979999542236328,27.39999961853028,4.449999809265137,110.95999908447266
1508,2021-01-28,29.38999938964844,28.229999542236328,9.5,7.509428977966309,9.007460594177246,28.600000381469727,27.76000022888184,4.559999942779541,114.51000213623048
1509,2021-01-29,28.34000015258789,27.65999984741211,9.279999732971191,7.270613193511963,8.711865425109863,27.32999992370605,26.690000534057617,4.53000020980835,110.55999755859376
1510,2021-02-01,29.07999992370605,28.049999237060547,9.260000228881836,7.504121780395508,8.859663009643555,28.11000061035156,27.530000686645508,4.519999980926514,113.05999755859376
1511,2021-02-02,28.459999084472656,28.290000915527344,9.3100004196167,7.578420162200928,8.87608528137207,29.07999992370605,28.65999984741211,4.590000152587891,113.8499984741211
1512,2021-02-03,28.31999969482422,28.350000381469727,9.5,7.652718067169189,8.884296417236328,29.299999237060547,28.940000534057617,4.650000095367432,115.25
1513,2021-02-04,28.200000762939453,28.280000686645508,9.369999885559082,7.58372688293457,8.884296417236328,29.270000457763672,28.81999969482422,4.599999904632568,114.62000274658205
1514,2021-02-05,28.07999992370605,28.520000457763672,9.350000381469728,7.504121780395508,8.835029602050781,29.68000030517578,28.84000015258789,4.639999866485596,115.81999969482422
1515,2021-02-08,27.559999465942383,28.09000015258789,9.420000076293944,7.514736175537109,8.703654289245605,28.450000762939453,28.11000061035156,4.840000152587891,115.18000030517578
1516,2021-02-09,27.88999938964844,28.57999992370605,9.529999732971191,7.387368202209473,8.777552604675293,27.709999084472656,27.540000915527344,5.0,114.91000366210938
1517,2021-02-10,27.690000534057617,28.71999931335449,9.300000190734863,7.286533832550049,8.720075607299805,28.049999237060547,27.799999237060547,4.760000228881836,113.91999816894533
1518,2021-02-11,27.690000534057617,28.63999938964844,9.510000228881836,7.29184103012085,8.73649787902832,28.309999465942383,28.07999992370605,4.760000228881836,114.9000015258789
